ID,Tweet,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
2018-Es-04924,"q hermosas prsonas conoci gracias a mis idolos y hoy son mis amigos, voy a llorar quien diría q las mejores personas las iba a encontrar aca",0,0,0,0,1,1,0,0,0,0,0
2018-Es-02931,"Me tiene cansada, te deseo lo peor pero yerba mala no muere 😠",1,0,1,0,0,0,0,0,0,0,0
2018-Es-02845,Yo no sé cómo da los primeros besos la gente normal porque en mi caso siempre ha sido sin que yo me dé cuenta. Sino me alejo porque ,0,0,0,0,0,0,0,0,0,1,0
2018-Es-01823,Sé que no es una ofensa pero me la voy a tomar como tal. @suicidiofeliz,1,0,0,0,0,0,0,0,0,0,0
2018-Es-05728,Sabiendo esto me siento un poco basura igual fue ,0,0,0,0,0,0,0,1,0,0,0
2018-Es-05581,@Maribolika ¿Qué se te antoja? ,0,1,0,0,0,0,0,0,0,0,0
2018-Es-05284,"Yo no me enojo, solo me decepciono, miro, pienso y me alejo si es necesario.",0,0,0,0,0,0,0,1,0,0,0
2018-Es-00179,@Anndy5000 Esta Andy XD ,0,0,0,0,1,0,0,0,0,0,0
2018-Es-06564,Hoy comi como 🐷 y ya me dio hambre otra vez ,0,0,0,0,0,0,0,0,1,1,0
2018-Es-04566,"Vaina pa'ridícula y patética, publicidad d locas jalabolas llorando porq se les quemo la casa, sólo se salvó cuadro dl HDP difunto. #Susto 😝",1,0,0,1,1,0,0,0,0,0,0
2018-Es-06509,"Buena cuenta @PerdidosEncont , recién la descubrí y lo q hacen es genial. Dueños q encuentran a sus mascotas,y abandonados q encuentran casa",0,0,0,0,1,0,0,0,0,0,0
2018-Es-06892,Soy la persona mas feliz al escucharlos llorar!!!! 😍😍😍😍😍😍😍😍,0,0,0,0,1,0,0,0,0,0,0
2018-Es-04283,Ya me desperté jajajaja lpm.. Por lo menos un poco menos enojado,1,0,0,0,1,0,0,0,0,0,0
2018-Es-01336,"@KidGuilty @cathy Todos pedíamos que volviera hasta un HT tenía, volvió,hizo sus descargos y fue peor  #DonPicoDeOro ",1,0,0,0,0,0,0,1,1,0,0
2018-Es-04667,"No me gusta leer fics donde los Cullen y Bella son vampiros, pero me acabo d encontrar uno, ya me leí 3 caps y me esta gustando 😆",0,0,0,0,1,0,0,0,0,0,0
2018-Es-00862,@Curiosa 😰 a mi se me detuvo el tiempo por esos instantes ,0,0,0,0,0,0,0,0,1,0,0
2018-Es-04439,Ahora pasé de estar enojada a decepcionada,1,0,0,0,0,0,0,0,1,0,0
2018-Es-06088,Estamos todos de acuerdo cuando digo que hoy fue el día del amigo más deprimente que viví? 🙄🙄,0,0,0,0,0,0,0,1,1,0,0
2018-Es-06098,Anotación mental a compartir: Tu hija de 3 años SI puede escaparse con tu vehículo si dejas las llaves puestas ,0,0,0,1,0,0,0,1,0,0,0
2018-Es-03293,"Nadie está en las calles armando escándalo, el puro desorden es el que está poniendo la guardia ""civil"" #ironico",1,0,0,0,0,0,0,1,0,0,0
2018-Es-05092,Me hare el enojado celoso nomas para darle el gusto 😊😂 jajaj #pendeja,1,0,0,0,1,0,0,0,0,0,0
2018-Es-06802,Al menos ya se que no me tengo que ilusionar ,0,0,0,0,0,0,0,1,1,0,0
2018-Es-03155,Ansiosa para sábado 😍,0,1,0,0,0,0,1,0,0,0,0
2018-Es-02752,Que cansado estoy de las comidas típicas😳,0,0,1,0,0,0,0,1,0,0,0
2018-Es-02960,Ya se hizo de noche ,0,0,0,0,0,0,0,0,0,0,0
2018-Es-03635,Estoy hirviendo de la arrechera,1,0,0,0,1,0,0,0,0,0,0
2018-Es-01532,"Ojalá encontrar una buena película de terror, ahora son todas más falsas que las tetas de vicky",1,0,1,0,0,0,0,0,0,0,0
2018-Es-05569,Respeto la libertad de expresión; la defiendo... Lamentable que algunos encuentren divertido mofarse de la muerte de alguien. Quien sea.,1,0,1,0,0,0,0,0,1,0,0
2018-Es-02043,"Déjame sobrepasar tus zonas de peligro hasta provocar tus gritos, y que olvides tu apellido",0,1,0,0,0,0,0,0,0,0,1
2018-Es-03694,"Si mensa, se nota tu desesperación ya todos lo notamos ntp",1,1,0,0,0,0,0,0,0,0,0
2018-Es-05727,Preguntame si vamos a ir con toda la furia este sab,1,1,0,0,0,0,0,0,0,0,0
2018-Es-01768,@williangordox Que pena...,0,0,0,0,0,0,0,0,1,0,0
2018-Es-01976,Mi abuelo es un peligro 😅🎬,0,1,0,0,1,0,0,0,0,0,0
2018-Es-03016,Me hacen envenenar esos culiados que se hacen los puertoriqueños que problema tenes en el cerebro,1,0,1,0,0,0,0,0,0,0,0
2018-Es-06637,@CynthiaCayo10 Que vendría a ser lo gracioso ? 🤔 @DAngeloLu1,0,1,0,0,0,0,0,1,0,0,0
2018-Es-02349,esto es muy emocionante #HaroldAzuara #KCAMexico,0,1,0,0,1,0,0,0,0,0,0
2018-Es-03743,"Por el único cantante que sentí tristeza cuando me enteré de su muerte fue Demis Roussos, un grande que falleció en un hospital de Egipto.",0,0,0,0,0,0,0,0,1,0,0
2018-Es-06381,"3. Pero lo mejor fue la estocada: Lizarazo, sonriente, mira a Escobar Gil y le dice: ""Por cierto, el ponente de esta sentencia fue Ud."" ¡Ja!",0,0,0,0,1,0,0,0,0,0,0
2018-Es-04395,@vianeySk Éxito éxito éxito!  🙌  Si se puede 😊,0,0,0,0,1,0,1,0,0,0,0
2018-Es-03906,"La vida no tiene sentido Cuándo le gustas a una morra linda, femenina y divertida pero extrañas a una culera, medio vato y bien amargada. 💭",1,0,0,0,0,0,0,1,1,0,0
2018-Es-00943,Literal que todos pollerean hoy en vez de salir que onda?  Si no consigo segunda para la juntada me sumo lamentablemente,0,0,0,0,0,0,0,1,1,0,0
2018-Es-03505,"Bueno despues de una semana algo estresante y aburrida, mañana empieza mi fin de semana bien shingon. 😊😌😎",0,0,0,0,1,0,1,0,0,0,0
2018-Es-04973,@gigif3 Fue gracioso me vio con cara de mierda y ahora que hago,1,0,0,0,1,0,0,0,0,0,0
2018-Es-00105,"—alzó ambas cejas ante su mención, mas las volvió a fruncir poco después. Sus mejillas se había ruborizado un poco más, y ahora sí que ›",0,0,0,0,0,0,0,0,0,0,0
2018-Es-05912,Increible como la gente se ha desbordado en ayudar para la recolecta que cite en el tweet pasado Wooooh asustada! #Sarcasmo,0,0,0,1,0,0,0,0,0,1,0
2018-Es-00052,Ahora se me perdió la piroba excusa.,1,0,0,0,0,0,0,0,1,0,0
2018-Es-01581,"@aripiaa 🙁 No sé si sea por la situación del sismo o por otra cosa. Pero si necesitas que alguien te escuche, aquí estoy. Mucha fuerza. 🙌",0,0,0,0,1,1,1,0,0,0,0
2018-Es-05117,Valentinaa mañana vamos al mc ? Yo pago 😟,0,1,0,0,0,0,1,0,0,0,0
2018-Es-03943,@TzuAG Aún así la amo ,0,0,0,0,0,1,0,0,0,0,0
2018-Es-04856,@JoJoFactsDubs Me dio más tristeza la muerte de D I O,0,0,0,0,0,0,0,0,1,0,0
2018-Es-02547,"@SraruizruthRuth Si obvi y no lo digo por él, lo digo por algunas que ayer subian el de la piscina etiquetando a Aylén y me dio mucha rabia",1,0,0,0,0,0,0,0,0,0,0
2018-Es-06092,EN alguna parte del mundo acabo de temblar bien fuerte ....,0,0,0,1,0,0,0,0,0,0,0
2018-Es-01777,"No puedo más, todas mis series fav se están terminando ",0,0,0,0,0,0,0,1,1,0,0
2018-Es-03595,"#LaPrimavera #Vichada, en cada corazón de los colombianos late el orgullo por nuestra patria ¡Feliz #20DeJulio! #UnLíderParaTodos",0,0,0,0,1,0,0,0,0,0,0
2018-Es-01014,La mejor venganza es ser diferente a quien causó el daño.-Marco Aurelio.,0,0,1,0,0,0,1,0,0,0,0
2018-Es-05753,@ClaudiaLopez 😒 wow! Alguien debía descubrirlo #sarcasmo,1,0,0,0,0,0,0,1,0,0,0
2018-Es-06323,@ricardoy337 Que fome. Pero nose porque me reí igual ,0,0,0,0,1,0,0,0,0,0,0
2018-Es-02700,@varo2114 @abi_quesada Mejor me aman y ya así se llevan menos colerones! ,0,0,0,0,0,1,0,0,0,0,0
2018-Es-01533,hay que cuidarse más 🙁,0,1,0,0,0,0,0,0,1,0,0
2018-Es-06114,Te voy a empezar a mandar más hot que clda ,0,1,0,0,0,0,0,0,0,0,0
2018-Es-02857,@soumya_sajal @itsrkkc Super 30 confirmed ,0,0,0,0,0,0,0,0,0,0,0
2018-Es-05930,"mi tristeza, mi locura, mi refugio",0,0,0,0,0,0,0,0,1,0,0
2018-Es-06818,Ustedes entienden q tenía pelo??? Siento q no soy yo q horror,0,0,1,0,0,0,0,0,0,0,0
2018-Es-02215,"@Bordeline10 tampoco me interesaba la verdad , solo que soy demasiado bueno recordando caras . No tengo ningun otro “talento” ",1,0,0,0,0,0,0,1,0,0,0
2018-Es-04152,"El es ""Wero"" un gatito que vive afuera del Oxxo de la calzada San Pedro, súper tierno, cariñoso y muy noble ",0,0,0,0,1,1,1,0,0,0,1
2018-Es-04682,"Liar , liar , liar ",1,0,0,0,0,0,0,0,0,0,0
2018-Es-03541,ahora vamos a rendir matemática  tengo ,0,0,0,0,0,0,0,1,0,0,0
2018-Es-04223,"@Sergio_616 Btw si es por BSO me quedo con la de Wonder Woman la verdad, toda una sorpresa.",0,0,0,0,0,0,0,0,0,1,0
2018-Es-06432,Soñé cosas super raras ,0,0,0,1,0,0,0,0,0,0,0
2018-Es-02793,@viridianaHls Yo lo patrocinó :v aquí también hace un calor horrible! Ya extraño el invierno y la nieve 😭,0,0,0,0,0,0,0,1,1,0,0
2018-Es-00677,Gracias WINSTON por traer tanto entretenimiento a nuestras pantallas por eso y más 🇻🇪 ✊❤️ #SomosTVES,0,0,0,0,1,0,0,0,0,0,0
2018-Es-03301,y ella tenía un re orto podría ver triste cansa pero tenía terrible orto,1,0,0,0,0,0,0,0,1,0,0
2018-Es-02773,@_Laura24 Esta bien hableme que yo no soy orgulloso,0,1,0,0,0,0,0,0,0,0,1
2018-Es-00329,Ahora tengo dos trabajos jeje. Al menos el segundo es divertido,0,0,0,0,1,0,1,0,0,0,0
2018-Es-02553,"@QuiqueRangel El carro ""va en la calle"" como quiera ",0,0,0,0,0,0,0,0,0,0,0
2018-Es-02904,@mateodelorto pero no estoy llorando ahre,0,0,0,0,0,0,0,0,1,0,0
2018-Es-00051,@sergiod_riverae Feliz noche Sergio Chulo! Un abrazo,0,0,0,0,1,1,0,0,0,0,0
2018-Es-01501,Esto es tan doloroso 😭 Ya dejen de sufrir 😭,0,0,0,0,0,0,0,0,1,0,0
2018-Es-00049,"Me da risa que sigan usando lo del cabello para insultar a las Bautisters. Por dios les juro que en vez de ofendernos, nos da risa.😂",0,0,0,0,1,0,0,0,0,0,0
2018-Es-01949,"Si no encuentro algo entretenido, me largo a dormir",0,1,0,0,0,0,0,1,0,0,0
2018-Es-03933,#HagamosMemoria que el Humedal de la Conejera estuvo amenazado debido a la obra pretendida por familia de Petro.,0,0,0,0,0,0,0,0,0,0,0
2018-Es-04752,Que inquieto está este perro😂😂😂,0,0,0,0,1,0,0,0,0,0,0
2018-Es-05497,@alexisperezf25 alegría inmensa y nostalgia porque no estas acá. te recordamos mucho,0,0,0,0,1,0,0,0,1,0,0
2018-Es-01372,@PLAYMFS @kukkjeon Biaaaaaaaaas ,0,0,0,0,0,0,0,0,0,0,0
2018-Es-00147,No me gusta desear el mal pero... Ojala todo le vuelva ,1,0,0,0,0,0,0,0,0,0,0
2018-Es-02395,Si esta bien que sean vacaciones PERO NO esta cool poner musica punchis punchis a todo volumen en miércoles para el deleite de tus vecinos✖️,1,0,1,0,0,0,0,0,0,0,0
2018-Es-00299,"Aparte de tener buen cuerpo, ¿qué más ha hecho @JenSelter ? Porque no me explico tanto alborozo...",1,1,0,0,0,0,0,0,0,1,0
2018-Es-00577,Ha saltado supersubmarina en el aleatorio y ya estoy llorando xd,0,0,0,0,0,0,0,0,1,0,0
2018-Es-03246,A veces me gusta ser chocante,0,0,0,0,1,0,0,0,0,0,1
2018-Es-00258,"Salimos pone en la foto jajajajajajajajajaja, amo a mi mamá ",0,0,0,0,1,1,0,0,0,0,0
2018-Es-03057,La actitud no se negocia ,0,0,0,0,0,0,0,0,0,0,0
2018-Es-04707,@IgnacioIriarte @pantxus Todaesa gente es dl terror.Yo escuchaba a la vocera y quede espantada. Hittler no seria peor que ella.,1,0,0,1,0,0,0,0,0,0,0
2018-Es-06757,"Imagino la indignación, preocupación y rabia de turistas que eligieron Perú para disfrutar y al final pasarla mal. La indiferencia es peor.",1,0,1,0,0,0,0,0,1,0,0
2018-Es-01793,@Irene_Montero_ Es el dinero de todas y debe responder. Que indignación y q impotencia.,1,0,1,0,0,0,0,0,0,0,0
2018-Es-04844,@bortoni_lizy Y tu queeeee?,0,0,0,0,0,0,0,0,0,0,0
2018-Es-00699,Ni dormir puedo ,0,0,0,0,0,0,0,1,1,0,0
2018-Es-04572,"Tantas cosas por las cuales quejarse y ustedes se quejan de eso, qué hijueputez.",1,0,0,0,0,0,0,0,0,0,0
2018-Es-03052,El mejor fin de semana ,0,0,0,0,1,0,0,0,0,0,0
2018-Es-00876,Como cuando te creas un twitter solo para apoyar a Sofi 😂 #KCAColombia #SofiaCastro,0,1,0,0,1,0,1,0,0,0,0
2018-Es-03303,Me hace envenenar mi vieja,1,0,1,0,0,0,0,0,0,0,0
2018-Es-03151,-provocar. Tengo que comentar algo al respecto???,0,0,0,0,0,0,0,0,0,1,0
2018-Es-01511,"@rodaned contestaste con un insulto, por eso te pregunto si estas nervioso",1,0,1,0,0,0,0,0,0,1,0
2018-Es-03311,La silla de Annabelle se mueve sola o la está moviendo? @chekozaun @disparamargot @Horacitu @ximenadelam @szurita @faustoponce  #miedo 😖,0,1,0,1,0,0,0,0,0,0,0
2018-Es-05432,"Verga, la quema de gas en pdvsa yagua está heavy, no tan heavy como las colas por el gas. #ironia",1,0,0,0,0,0,0,1,0,0,0
2018-Es-06751,@JaviGaudino_ Nadie me reconoce por ese simple hecho ,0,0,0,0,0,0,0,0,1,0,0
2018-Es-06246,"@Malejaaaa__ Siendo así tendría que decir ""soy terrible""",0,0,1,0,0,0,0,0,0,0,0
2018-Es-04792,@vaneguide @Lenin Me siento indignada 😠😠😠,1,0,0,0,0,0,0,0,0,0,0
2018-Es-06391,La melancolía de morir en este mundo y de vivir sin una estúpida razón.,0,0,0,0,0,0,0,1,1,0,0
2018-Es-05357,"@gealintia ya pero tampoco es algo con lo que sentirse ofendido idk, ojala yo ser de ahi",1,0,0,0,0,0,0,0,0,0,0
2018-Es-04049,No me tientes Santanaaaassssss ,1,0,0,0,0,0,0,0,0,0,0
2018-Es-01895,"@Supervivientes Un vago redomado que al principio hacia gracia, perdió kilos y perdió gracia, las dos cosas, al final es un resentido pelota",1,0,1,0,0,0,0,0,0,0,0
2018-Es-05450,"No lo veo como venganza, es más como justicia poética, espero...",1,1,0,0,0,0,0,0,0,0,0
2018-Es-03881,3.1415. No pero sí me caes bien ,0,0,0,0,1,0,0,0,0,0,1
2018-Es-05256,Juro que me estoy amando en este momento 😊,0,0,0,0,1,1,0,0,0,0,0
2018-Es-04988,"Descansa en paz abuelito. Te me fuiste de un día para el otro💔 yo sé que estabas cansado, pero nos dejaste muy pronto...",0,0,0,0,0,0,0,0,1,0,0
2018-Es-03770,@djscaracas @joseolivaresm @cesaralonsoUNT @stalin_gonzalez @unidadvenezuela q susto eres un lame perros solo eso .,1,0,1,1,0,0,0,0,0,0,0
2018-Es-03761,@luciasvt eso me habían dicho mis papás pero no sabía que estaba tan mal ay lucía que tristeza :((((((,0,0,0,0,0,0,0,0,1,0,0
2018-Es-06630,No pensé que correguir exámenes fuera tan pinche cansado ,0,0,0,0,0,0,0,1,1,0,0
2018-Es-05164,Cada que veo Gg me dan ganas de ser rica ,0,0,0,0,1,0,0,0,1,0,0
2018-Es-01433,¡Feliz día a todos mis amigos y a los caretas que dicen serlos síganla chupando!,0,0,0,0,1,0,0,0,0,0,0
2018-Es-04589,no me contesta y me enojo mas de lo ya estoy,1,0,0,0,0,0,0,0,0,0,0
2018-Es-05398,"@DebRyanShow #Rayito muero por que menciones a los ganadores, dentro de dos semanas 😵 estoy súper ansiosa",0,1,0,0,0,0,0,0,0,0,0
2018-Es-03464,@twentyone5sos_ 🤣 vale!!! tú dale no mas ,0,0,0,0,1,0,0,0,0,0,0
2018-Es-01689,"no veré la pelea en vivo porque ese día voy a estar con la quijada trabada viendo a mi kendrick lamar. dios da, dios quita.",0,1,0,0,0,0,0,0,1,0,0
2018-Es-03678,Con la facilidad que ciertas personas me cambian el humor es tremendo.,1,0,0,0,1,0,0,0,0,1,0
2018-Es-04636,"dame de tus labios, quiero verte sonreír",0,0,0,0,1,1,1,0,0,0,0
2018-Es-02201,@HyliaHale De lo que uno se pierde por no tener instagram ,0,0,0,0,0,0,0,1,0,1,0
2018-Es-04191,"y pensar que David ayudó a escribir el 2x25 es más emocionante, bc ha tenido continuación",0,1,0,0,0,0,0,0,0,0,0
2018-Es-00954,Dj Luan do Tabajara o terror da Sul 💯,0,0,0,0,0,0,0,0,0,0,0
2018-Es-00635,es una persona PELIGROSA y con mucho poder encima,1,0,1,1,0,0,0,0,0,0,0
2018-Es-03916,"Soy muy impulsiva, en el momento que me enojo digo cosas que después me termino arrepintiendo",1,0,0,0,0,0,0,0,1,0,0
2018-Es-01600,"Ya soy toda una prudente, muero de ganas de porner en un grupo ""quien de todos aquí será el papá""!!!! Hahahaa #sarcastica",0,0,0,0,1,0,0,1,0,0,0
2018-Es-03794,"Y apuntan y disparan y diana. Y un camino que fue llano es ahora sangre, ira, incendio en el vientre, lluvia en la mirada, obstáculos.",1,0,0,0,0,0,0,1,0,0,0
2018-Es-04457,no tienen una idea de lo orgullosa q estoy de guanlin,0,0,0,0,1,0,1,0,0,0,1
2018-Es-06658,"Eres azúcar amargo , delirio y pecado✨",1,0,1,0,0,0,0,0,0,0,0
2018-Es-06609,Hay momentos que el cansancio emocional es tan grande...,1,0,0,0,0,0,0,1,1,0,0
2018-Es-02222,"@df_casado Hola, me agrado tu perfil",0,0,0,0,1,0,1,0,0,0,0
2018-Es-06419,"🎵 San Cristobal, San Francisco y mi San Andrés Xecul. yo te canto emocionado cuna de Atanasio Tzul.",0,0,0,0,1,0,1,0,0,0,0
2018-Es-06186,"que no me para ni dios, ya me cuenta que estando serio es como estar enfadado, pero mas bestia, asique nada, ahora me voy+",1,0,0,0,0,0,0,1,0,0,0
2018-Es-02230,Dizque a poner la alarma en el calendario xd,0,0,0,0,1,0,0,0,0,0,0
2018-Es-01864,Te extraño tanto que voy a enloquecer...,0,0,0,0,0,1,0,0,1,0,0
2018-Es-03537,"@avilesmgl Yo tenia años sin ir, me gusto volver; hay agua, no como hace años. Descansa ",0,0,0,0,1,0,1,0,0,0,1
2018-Es-05349,Real ver a Mario es como si me dieran una fórmula para sonreír todo el tiempo.,0,0,0,0,1,0,0,0,0,0,0
2018-Es-06605,Ahora sí se escucha tormenta 😓 ,0,1,0,1,0,0,0,0,1,0,0
2018-Es-01127,voy a volver a ver el episodio de bangtan en los billboard para llorar y revivir ese momento que me hace sentir orgullosa,0,0,0,0,1,0,0,0,1,0,1
2018-Es-02428,Llovizna en Agosto??? 😨,0,0,0,0,0,0,0,0,0,1,0
2018-Es-04904,"@SoyGroupie lo peor es que si quiere hacer algo lo va a hacer, es un tipo super peligroso y hoy quedó demostrado. ojalá se muera por favor",1,0,1,0,0,0,0,0,1,0,0
2018-Es-03642,@radionica como era la anterior tanda me perdí el.nombre de la canción donde decia con. La fuerza de la rabia gracias,1,0,0,0,0,0,0,0,0,0,0
2018-Es-02122,"Menos mal que #Guardiola era el peor técnico que había pasado por el Bayern, decían. #sarcasmo #Guardiolamiamor #ChaoAncelotti",1,0,0,0,0,0,0,0,0,0,0
2018-Es-03131,"El muodo no esta amenazado por las malas sersonas, sino  or aquellos que permiten la maldad. f Albert Einstein",0,0,0,0,0,0,0,1,0,0,0
2018-Es-01392,"He notado que cuando tengo depresión no puedo dejar de comer, me agarra ansiedad",0,0,0,1,0,0,0,1,1,0,0
2018-Es-05370,"Ella se ve fria, pero no lo es, en realidad es muy dulce y tierna, solo tiene miedo a que la lastimen",0,1,0,1,0,1,0,0,0,0,0
2018-Es-04317,Soy tan fobica a las arañas que ni bien veo una o me las nombran las empiezo a sentir por todo el cuerpo ,0,0,0,1,0,0,0,0,0,0,0
2018-Es-01346,Me pronostican lluvia toda la semana. #Depresión,1,0,0,0,0,0,0,0,1,0,0
2018-Es-06556,No la voy a odiar tanto a ver si mi hijo/a no sale igual a ella ,1,0,0,0,0,0,0,0,0,0,0
2018-Es-03965,"@UnboxMeSpain una pena aunque yo no escuche su música,es simplemente trágico que muera alguien",0,0,0,0,0,0,0,0,1,0,0
2018-Es-05548,@endgamebitch TO TODA ME TREMENDO,0,0,0,0,0,0,0,0,0,0,0
2018-Es-03100,@JHarryStylinson *c va a amenazar gente para conseguir un dm larry* ahr 😂😂💜💜todo por ustedes 💜,0,0,0,0,1,0,0,0,0,0,0
2018-Es-05533,"@UPYD @upyd_prensa @UPyDValencia  Antes de hablar de Miguel Ángel Blanco lávate la boca, @AlfonsoAznar, responde y  deja de insultar",1,0,1,0,0,0,0,0,0,0,0
2018-Es-05682,Una feminista quemó una revista Playboy. Hugh Hefner debe estar super preocupado en su mansión.,0,0,0,0,0,0,0,1,0,0,0
2018-Es-00331,Tengo ganas de robarte una sonrisa y decirte que te quiero✨🎶,0,0,0,0,1,1,0,0,0,0,0
2018-Es-00140,"@vicki_castillo @JonyBethen Jajajajaja que gracioso, porque le dan rt pensando que lo tuiteaste em serio",0,0,0,0,1,0,0,0,0,0,0
2018-Es-03292,@nicosomerville El mejor hashtag que nunca vi! Jajaja #MejorSacarRapido #PorLasDudas ,0,0,0,0,1,0,0,0,0,0,0
2018-Es-04630,@UPAEP @JAVC10 @RectorUPAEP Gracias ,0,0,0,0,1,0,0,0,0,0,1
2018-Es-03674,@nxtciphermr_ Ah. . .  ━Apenas aquella irritante voz invadió la habitación principal donde el se encontraba frunció el ceño [ + ],1,0,0,0,0,0,0,0,0,0,0
2018-Es-00164,Me estoy comiendo tremendo viaje escuchando un recital entero de Luciano Pavarotti y fuaaa,0,0,0,0,1,0,1,0,0,0,0
2018-Es-01180,Jajajajajajajaja ta loco la minita ,0,0,0,0,1,0,0,0,0,0,0
2018-Es-03516,No puede ser tan resentido DIOMIO,1,0,0,0,0,0,0,0,0,0,0
2018-Es-01069,"Por ti, es que ya son tan desconfiado de las personas.",0,0,1,0,0,0,0,0,1,0,0
2018-Es-05452,"@CyDLeonesa mucho NO SOCIO pasando en la cola delante de socios eligiendo sitio.  Mucho socio indignado y esto va lento no, lo siguiente.",1,0,1,0,0,0,0,0,0,0,0
2018-Es-04997,Marco...¿no es terrorismo en la Araucanía?... pues te escucho ¿ qué es?,1,1,0,0,0,0,0,0,0,1,0
2018-Es-01284,"Si fumo es mi problema ,que tanto puterio hacen",1,0,0,0,0,0,0,0,0,0,0
2018-Es-05456,@celinegm_ @RudneyCoelho @lindberghfarias Coméquedorme ,0,0,0,0,0,0,0,0,0,0,0
2018-Es-01276,@shoopsuey @culoman @Subnorbook @Tabernita Ya lo dijeron los Simpsons: No hay justicia como la impartida por una muchedumbre enfurecida.,1,0,0,0,0,0,0,0,0,0,1
2018-Es-02088,"@MiLagros_AJ Ya se me paso eso, soy celosa me enojo todo pero dsp se me pasa no me podria enojar mas d 10min con uds.",1,0,0,0,0,0,0,0,0,0,0
2018-Es-00523,AAYYYYYY QUE EMOCIÓN TENGOOOOO NO ME HABÍA SENTIDO TAN NERVIOSA Y FELIZ EN MI VIDA AAAAAAAA 😍😍😍😍,0,0,0,0,1,0,0,0,0,0,0
2018-Es-02996,Cada dia mas me enamoro eres mi fortuna y mi orooooo,0,0,0,0,1,1,0,0,0,0,0
2018-Es-02758,No puedo creer como Junior Arias puede ser titular en un cuadro argentino ,0,0,0,0,0,0,0,0,0,1,0
2018-Es-01205,"@zumbado_valeria Yo sé que es duro amiga, pero te amo ",0,0,0,0,0,1,0,0,0,0,0
2018-Es-01670,"@lutero_marrano El título del libro es terrible y muchos de los planteamientos de Beck son ingenuos, pero me agradó esa parte.",0,0,0,0,1,0,0,0,1,0,0
2018-Es-04741,@JuanamartineezH ¿Será hoy mi día de suerte y me hackearas? #XtiianZechTrendy #JuanPabloJaramillo #CaeliTrendy #KCAMexico,0,1,0,0,0,0,0,0,0,0,0
2018-Es-06308,"Si a mi me ponen fortuna eterna llena de lujos y demases, vendo hasta mi madre, eso de los valores y principios solo existe para conformarse",1,1,0,0,0,0,0,0,0,0,0
2018-Es-02790,"@AsisOberdan: ""Lo de Lula me parece un espanto""",1,0,1,0,0,0,0,0,0,1,0
2018-Es-02887,Lamentablemente a la familia no se la puede escoger.,0,0,0,0,0,0,0,1,1,0,0
2018-Es-02975,"Cercano por así decirlo. Y debo decir que no esperaba que fuese así de terrible el padecer de anorexia. En verdad, me.alegro muchisimo+",0,0,0,0,1,0,0,0,0,0,0
